,1stFlrSF,2ndFlrSF,3SsnPorch,Alley,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fence,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,HalfBath,Heating,HeatingQC,HouseStyle,Id,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscFeature,MiscVal,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,RoofMatl,RoofStyle,SaleCondition,SalePrice,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,Utilities,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold
1229,1507,0,0,,4,1Fam,TA,No,666.0,0.0,ALQ,Unf,0.0,0.0,TA,409.0,Y,Norm,Norm,SBrkr,0,TA,TA,BrkFace,HdBoard,GdWo,,0,CBlock,2,Maj1,404.0,1.0,TA,Unf,TA,Basment,1960.0,1507,0,GasA,Gd,SLvl,1230,1,TA,Lvl,Gtl,7910,Inside,70.0,Reg,0,80,RL,0.0,None,,0,8,NAmes,0,5,5,Y,0,,CompShg,Hip,Normal,127000.0,WD,0,Pave,7,1075.0,AllPub,0,1960,1960,2008
1230,1361,1259,0,,4,Duplex,TA,No,498.0,211.0,GLQ,Rec,0.0,0.0,Gd,652.0,Y,Feedr,RRAe,SBrkr,145,TA,TA,Plywood,Plywood,,TA,1,CBlock,2,Typ,600.0,2.0,TA,RFn,TA,BuiltIn,1977.0,2620,2,GasA,Ex,1.5Fin,1231,2,TA,Lvl,Gtl,18890,Inside,,IR1,0,90,RL,1.0,None,Gar2,8300,8,Sawyer,24,5,5,N,0,,CompShg,Shed,Normal,190000.0,WD,0,Pave,12,1361.0,AllPub,155,1977,1977,2007
1231,1190,0,0,,3,Duplex,TA,Av,803.0,0.0,ALQ,Unf,1.0,0.0,TA,303.0,Y,Norm,Norm,SBrkr,0,TA,TA,Wd Sdng,Wd Sdng,GdWo,,0,CBlock,1,Typ,540.0,2.0,TA,Unf,TA,Attchd,1962.0,1190,0,GasA,TA,SLvl,1232,1,TA,Lvl,Gtl,7728,Inside,70.0,Reg,0,90,RL,120.0,BrkFace,,0,5,NAmes,18,6,5,Y,0,,CompShg,Hip,Normal,132500.0,WD,0,Pave,6,1106.0,AllPub,0,1962,1962,2006
1232,1224,0,0,,2,Duplex,,,0.0,0.0,,,0.0,0.0,,0.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,,,0,Slab,2,Typ,462.0,2.0,TA,Unf,TA,CarPort,1962.0,1224,0,GasA,TA,1Story,1233,2,TA,Lvl,Gtl,9842,FR2,70.0,Reg,0,90,RL,0.0,None,,0,3,NAmes,0,5,4,Y,0,,CompShg,Gable,Normal,101800.0,WD,0,Pave,6,0.0,AllPub,0,1962,1962,2007
1233,1188,0,0,,3,1Fam,TA,No,1000.0,0.0,Rec,Unf,1.0,0.0,TA,188.0,Y,Norm,Norm,SBrkr,0,TA,TA,Plywood,Plywood,MnPrv,,0,CBlock,1,Typ,531.0,2.0,TA,RFn,TA,Attchd,1959.0,1188,0,GasA,Fa,1Story,1234,1,TA,Lvl,Gtl,12160,Inside,,IR1,0,20,RL,180.0,BrkFace,,0,5,NAmes,0,5,5,Y,0,,CompShg,Hip,Abnorml,142000.0,COD,0,Pave,6,1188.0,AllPub,0,1959,1959,2010
1234,1024,940,0,,4,1Fam,TA,Av,0.0,0.0,Unf,Unf,0.0,0.0,TA,940.0,N,Norm,Norm,FuseA,0,TA,TA,MetalSd,MetalSd,,,0,PConc,1,Typ,0.0,0.0,,,,,,1964,1,GasA,TA,2Story,1235,1,TA,Bnk,Gtl,8525,Inside,55.0,Reg,0,70,RH,0.0,None,,0,11,SWISU,192,6,5,N,0,,CompShg,Gable,Abnorml,130000.0,WD,0,Pave,7,940.0,AllPub,0,1911,1950,2008
1235,892,892,0,,4,1Fam,TA,Mn,0.0,0.0,Unf,Unf,0.0,0.0,Gd,747.0,Y,Norm,Norm,FuseF,0,TA,TA,Wd Sdng,Wd Sdng,,,0,BrkTil,1,Typ,180.0,1.0,Fa,Unf,Fa,Detchd,1914.0,1784,1,GasA,Gd,2Story,1236,1,TA,Lvl,Gtl,13132,Inside,96.0,Reg,0,70,RL,0.0,None,,0,7,Crawfor,40,5,5,N,0,,CompShg,Gable,Normal,138887.0,WD,0,Pave,9,747.0,AllPub,203,1914,1950,2006
1236,764,862,0,,2,Twnhs,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,764.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,Wd Shng,,,0,PConc,2,Typ,474.0,2.0,TA,RFn,TA,BuiltIn,2003.0,1626,1,GasA,Ex,2Story,1237,1,Gd,Lvl,Gtl,2628,Inside,36.0,Reg,0,160,RL,106.0,Stone,,0,6,NridgHt,27,5,7,Y,0,,CompShg,Gable,Normal,175500.0,WD,0,Pave,6,764.0,AllPub,0,2003,2003,2010
1237,847,1101,0,,4,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,847.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,434.0,2.0,TA,Fin,TA,BuiltIn,2004.0,1948,1,GasA,Ex,2Story,1238,1,Gd,Lvl,Gtl,12393,FR2,41.0,IR2,0,60,RL,0.0,None,,0,9,CollgCr,48,5,7,Y,0,,CompShg,Gable,Normal,195000.0,WD,0,Pave,8,847.0,AllPub,100,2004,2005,2006
1238,1141,0,0,,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,1141.0,Y,RRAe,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,1,Typ,484.0,2.0,TA,Unf,TA,Detchd,2005.0,1141,1,GasA,Ex,1Story,1239,1,TA,Lvl,Gtl,13072,Inside,63.0,Reg,0,20,RL,0.0,None,,0,3,SawyerW,0,5,6,Y,0,,CompShg,Gable,Abnorml,142500.0,WD,0,Pave,6,1141.0,AllPub,0,2005,2005,2006
1239,1484,0,0,,2,1Fam,TA,Av,428.0,0.0,GLQ,Unf,0.0,0.0,Gd,1048.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,472.0,2.0,TA,RFn,TA,Attchd,2006.0,1484,0,GasA,Ex,1Story,1240,1,Ex,HLS,Gtl,9037,Inside,64.0,IR1,0,20,RL,32.0,BrkFace,,0,12,Timber,33,5,8,Y,0,,CompShg,Hip,Normal,265900.0,WD,0,Pave,6,1476.0,AllPub,120,2006,2006,2007
1240,884,884,0,,3,1Fam,TA,No,550.0,0.0,GLQ,Unf,1.0,0.0,Gd,334.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,2,Typ,543.0,2.0,TA,RFn,TA,Attchd,2003.0,1768,1,GasA,Ex,2Story,1241,1,Gd,Lvl,Gtl,8158,Inside,65.0,Reg,0,60,RL,252.0,BrkFace,,0,7,CollgCr,63,5,7,Y,0,,CompShg,Gable,Normal,224900.0,WD,0,Pave,8,884.0,AllPub,0,2003,2003,2008
1241,1689,0,0,,3,1Fam,TA,Av,0.0,0.0,Unf,Unf,0.0,0.0,Gd,1689.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,2,Typ,954.0,3.0,TA,RFn,TA,Attchd,2007.0,1689,0,GasA,Ex,1Story,1242,1,Gd,Lvl,Gtl,9849,Inside,83.0,Reg,0,20,RL,0.0,Stone,,0,6,Somerst,56,6,7,Y,0,,CompShg,Hip,Partial,248328.0,New,0,Pave,7,1689.0,AllPub,0,2007,2007,2007
1242,1173,0,0,,3,1Fam,TA,Gd,885.0,168.0,GLQ,LwQ,1.0,0.0,Gd,0.0,Y,Norm,Norm,SBrkr,0,TA,TA,Plywood,Plywood,MnPrv,TA,2,CBlock,2,Typ,528.0,2.0,TA,RFn,TA,Attchd,1974.0,1173,0,GasA,TA,SFoyer,1243,1,Gd,Lvl,Gtl,10625,Inside,85.0,Reg,0,85,RL,81.0,BrkFace,,0,1,NWAmes,120,6,7,Y,0,,CompShg,Gable,Family,170000.0,WD,0,Pave,6,1053.0,AllPub,0,1974,1974,2010
1243,2076,0,0,,2,1Fam,Gd,Gd,1386.0,0.0,GLQ,Unf,1.0,0.0,Ex,690.0,Y,Norm,Norm,SBrkr,0,TA,Ex,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,850.0,3.0,TA,Fin,TA,Attchd,2006.0,2076,1,GasA,Ex,1Story,1244,1,Ex,Lvl,Gtl,13891,Inside,107.0,Reg,0,20,RL,,,,0,9,NridgHt,229,5,10,Y,0,,CompShg,Gable,Partial,465000.0,New,0,Pave,7,2076.0,AllPub,216,2006,2006,2006
1244,792,725,0,,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,792.0,Y,Norm,Norm,SBrkr,0,TA,TA,BrkFace,Stucco,,Gd,2,PConc,1,Typ,400.0,2.0,TA,Unf,TA,Detchd,1931.0,1517,0,GasA,Fa,2Story,1245,1,Gd,HLS,Mod,11435,Corner,,IR1,0,70,RL,0.0,None,,0,6,Crawfor,0,7,8,Y,0,,CompShg,Gable,Normal,230000.0,WD,0,Pave,7,792.0,AllPub,0,1929,1950,2006
1245,1140,728,0,,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,585.0,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,,TA,1,CBlock,3,Typ,477.0,2.0,TA,Fin,TA,BuiltIn,1984.0,1868,1,GasA,Ex,SLvl,1246,1,TA,Lvl,Gtl,12090,Inside,78.0,Reg,0,80,RL,74.0,BrkFace,,0,1,NWAmes,112,7,6,Y,0,,CompShg,Hip,Abnorml,178000.0,WD,147,Pave,7,585.0,AllPub,268,1984,2003,2007
1246,756,797,0,,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,756.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,2,Typ,615.0,2.0,TA,RFn,TA,Attchd,2005.0,1553,1,GasA,Ex,2Story,1247,1,Gd,Lvl,Gtl,8125,Inside,65.0,Reg,0,60,FV,0.0,None,,0,3,Somerst,45,5,7,Y,0,,CompShg,Gable,Partial,186500.0,New,0,Pave,6,756.0,AllPub,0,2005,2006,2006
1247,1034,0,0,,3,1Fam,TA,Av,539.0,0.0,GLQ,Unf,1.0,0.0,TA,473.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,,,0,CBlock,1,Typ,888.0,3.0,TA,Unf,TA,Attchd,1976.0,1034,0,GasA,TA,SLvl,1248,1,TA,Lvl,Gtl,12328,Inside,,IR1,0,80,RL,335.0,BrkFace,,0,5,Mitchel,0,5,6,Y,0,,CompShg,Gable,Normal,169900.0,WD,0,Pave,6,1012.0,AllPub,0,1976,1976,2010
1248,1134,924,0,Grvl,3,1Fam,TA,No,319.0,0.0,Rec,Unf,0.0,0.0,Gd,416.0,N,Norm,Norm,SBrkr,259,TA,TA,AsbShng,AsbShng,,Gd,1,BrkTil,1,Typ,396.0,2.0,Fa,Unf,Fa,Detchd,1950.0,2058,1,OthW,Fa,2.5Unf,1249,1,TA,Lvl,Gtl,9600,Inside,60.0,Reg,0,75,RM,0.0,None,,0,4,OldTown,0,5,6,P,0,,CompShg,Gable,Normal,129500.0,WD,0,Pave,8,735.0,AllPub,0,1917,1950,2008
1249,988,0,0,,3,1Fam,TA,No,534.0,96.0,BLQ,Rec,0.0,0.0,TA,246.0,Y,Norm,Norm,SBrkr,0,TA,TA,MetalSd,MetalSd,,,0,CBlock,1,Typ,276.0,1.0,TA,Unf,TA,Attchd,1950.0,988,0,GasA,TA,1Story,1250,1,TA,Lvl,Gtl,7200,Inside,60.0,Reg,0,20,RL,0.0,None,,0,5,NAmes,80,7,5,Y,0,,CompShg,Gable,Normal,119000.0,WD,0,Pave,6,876.0,AllPub,0,1950,1950,2007
1250,2110,0,0,,3,1Fam,TA,No,1065.0,0.0,ALQ,Unf,1.0,0.0,TA,1045.0,Y,Norm,Norm,SBrkr,0,TA,Gd,BrkFace,BrkFace,,TA,2,CBlock,2,Typ,522.0,2.0,TA,Fin,TA,Attchd,1968.0,2110,1,GasA,Ex,1Story,1251,1,Ex,Lvl,Gtl,11160,Corner,93.0,Reg,0,20,RL,0.0,None,,0,4,NAmes,0,5,7,Y,0,,CompShg,Hip,Normal,244000.0,WD,0,Pave,8,2110.0,AllPub,0,1968,1968,2010
1251,1405,0,0,,2,TwnhsE,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,1405.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,Wd Shng,,Gd,1,PConc,2,Typ,478.0,2.0,TA,RFn,TA,Attchd,2003.0,1405,0,GasA,Ex,1Story,1252,1,Gd,Lvl,Gtl,3136,Corner,,IR1,0,120,RL,163.0,Stone,,0,3,NridgHt,36,5,7,Y,0,,CompShg,Gable,Normal,171750.0,WD,0,Pave,6,1405.0,AllPub,148,2003,2003,2006
1252,874,0,0,,3,1Fam,TA,No,510.0,0.0,BLQ,Unf,1.0,0.0,TA,354.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,GdWo,,0,CBlock,1,Typ,288.0,1.0,TA,RFn,TA,Attchd,1968.0,874,0,GasA,TA,1Story,1253,1,TA,Lvl,Gtl,9858,Inside,62.0,Reg,0,20,RL,0.0,None,Shed,600,11,Mitchel,0,6,5,Y,0,,CompShg,Gable,Normal,130000.0,WD,0,Pave,5,864.0,AllPub,33,1968,1968,2009
1253,1516,651,0,,3,1Fam,TA,Gd,125.0,1031.0,LwQ,ALQ,1.0,0.0,TA,36.0,Y,Norm,Norm,SBrkr,0,TA,Gd,Wd Sdng,Wd Sdng,MnPrv,Gd,2,CBlock,2,Typ,518.0,2.0,TA,RFn,TA,Attchd,1974.0,2167,1,GasA,TA,2Story,1254,1,Gd,Lvl,Gtl,17542,Inside,,IR1,0,60,RL,0.0,None,,0,7,Veenker,47,7,7,Y,0,,CompShg,Gable,Normal,294000.0,WD,0,Pave,9,1192.0,AllPub,220,1974,2003,2007
1254,760,896,0,,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,746.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,397.0,2.0,TA,Fin,TA,BuiltIn,2003.0,1656,1,GasA,Ex,2Story,1255,1,Gd,Lvl,Gtl,6931,Inside,60.0,Reg,0,60,RL,92.0,Stone,,0,7,Edwards,128,5,7,Y,0,,CompShg,Gable,Normal,165400.0,WD,0,Pave,7,746.0,AllPub,178,2003,2004,2008
1255,959,408,0,,3,1Fam,Fa,No,425.0,0.0,LwQ,Unf,0.0,0.0,TA,459.0,Y,Norm,Norm,FuseA,0,TA,TA,Wd Sdng,Wd Sdng,,Gd,1,BrkTil,1,Typ,560.0,1.0,TA,Unf,TA,Detchd,1978.0,1367,0,GasA,TA,1.5Fin,1256,1,TA,Lvl,Gtl,6240,Inside,52.0,Reg,0,50,RM,0.0,None,,0,11,BrkSide,0,6,6,Y,0,,CompShg,Gable,Normal,127500.0,WD,120,Pave,6,884.0,AllPub,0,1931,1950,2007
1256,1987,0,0,,2,1Fam,TA,Gd,1314.0,0.0,GLQ,Unf,1.0,0.0,Gd,672.0,Y,Norm,Norm,SBrkr,0,TA,Gd,HdBoard,HdBoard,,TA,1,PConc,2,Typ,691.0,2.0,TA,Fin,TA,Attchd,1994.0,1987,0,GasA,Ex,1Story,1257,1,Gd,Lvl,Gtl,14303,Corner,91.0,IR1,0,20,RL,554.0,BrkFace,,0,8,NoRidge,36,5,8,Y,0,,CompShg,Hip,Normal,301500.0,WD,0,Pave,7,1986.0,AllPub,262,1994,1994,2008
1257,864,0,0,,2,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Fa,864.0,Y,Feedr,Norm,SBrkr,0,TA,TA,Wd Sdng,Wd Sdng,,,0,PConc,1,Typ,0.0,0.0,,,,,,864,0,GasA,Ex,1Story,1258,1,TA,Lvl,Gtl,4060,Corner,56.0,Reg,0,30,RL,0.0,None,,0,7,Edwards,96,8,5,Y,0,,CompShg,Gable,Normal,99900.0,WD,0,Pave,4,864.0,AllPub,0,1922,1950,2009
1258,1166,0,0,,2,1Fam,TA,Gd,655.0,0.0,GLQ,Unf,1.0,0.0,Gd,201.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,2,Typ,400.0,2.0,TA,Fin,TA,Attchd,2005.0,1166,0,GasA,Ex,SLvl,1259,1,Gd,Lvl,Gtl,9587,Inside,59.0,IR1,0,80,RL,182.0,Stone,,0,7,Gilbert,0,5,7,Y,0,,CompShg,Gable,Normal,190000.0,WD,0,Pave,5,856.0,AllPub,212,2005,2005,2008
1259,1054,0,0,,3,1Fam,TA,No,602.0,438.0,ALQ,LwQ,1.0,0.0,Gd,14.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,,,0,CBlock,1,Typ,460.0,2.0,TA,Unf,TA,Attchd,1969.0,1054,1,GasA,Gd,1Story,1260,1,TA,Lvl,Gtl,9750,FR2,65.0,Reg,0,20,RL,0.0,None,,0,7,NAmes,0,8,6,Y,0,,CompShg,Gable,Normal,151000.0,WD,80,Pave,6,1054.0,AllPub,180,1969,1969,2008
1260,892,783,0,,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,841.0,Y,RRAn,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,,TA,1,PConc,2,Typ,502.0,2.0,TA,Fin,TA,BuiltIn,1999.0,1675,1,GasA,Ex,2Story,1261,1,TA,Lvl,Gtl,24682,CulDSac,,IR3,0,60,RL,0.0,None,,0,6,Gilbert,103,5,6,Y,0,,CompShg,Gable,Normal,181000.0,WD,0,Pave,7,841.0,AllPub,0,1999,1999,2009
1261,1050,0,0,,2,1Fam,TA,No,504.0,0.0,Rec,Unf,0.0,0.0,TA,546.0,Y,Norm,Norm,SBrkr,0,TA,TA,MetalSd,MetalSd,,,0,CBlock,1,Typ,338.0,1.0,TA,Unf,TA,Attchd,1956.0,1050,0,GasA,Gd,1Story,1262,1,TA,Lvl,Gtl,9600,Inside,80.0,Reg,0,20,RL,0.0,None,,0,6,NAmes,0,6,5,Y,0,,CompShg,Hip,Normal,128900.0,WD,0,Pave,5,1050.0,AllPub,0,1956,1956,2009
1262,1104,684,0,,5,1Fam,TA,Av,0.0,0.0,Unf,Unf,1.0,0.0,TA,1104.0,Y,Norm,Norm,FuseA,0,TA,TA,Wd Sdng,Wd Sdng,,TA,2,CBlock,1,Min2,304.0,1.0,TA,Unf,TA,Attchd,1957.0,1788,0,GasA,Ex,1.5Fin,1263,1,TA,Lvl,Gtl,11250,Inside,,Reg,0,50,RL,0.0,None,,0,11,ClearCr,0,5,4,Y,0,,CompShg,Gable,Normal,161500.0,WD,0,Pave,8,1104.0,AllPub,120,1957,1989,2009
1263,1060,764,0,Pave,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,764.0,Y,Norm,Norm,FuseA,126,TA,TA,Wd Sdng,Wd Sdng,GdPrv,Gd,1,PConc,1,Typ,520.0,2.0,TA,Unf,TA,Detchd,1940.0,1824,0,GasA,Ex,2Story,1264,1,TA,Lvl,Gtl,13515,Inside,60.0,Reg,0,70,RL,0.0,None,,0,7,BrkSide,0,6,6,N,0,,CompShg,Gambrel,Normal,180500.0,WD,0,Pave,8,764.0,AllPub,0,1919,1950,2007
1264,1337,0,0,,2,TwnhsE,TA,No,266.0,0.0,GLQ,Unf,1.0,0.0,Gd,1139.0,Y,Norm,Norm,SBrkr,0,TA,Gd,MetalSd,MetalSd,,,0,PConc,2,Typ,511.0,2.0,TA,Fin,TA,Attchd,1998.0,1337,0,GasA,Ex,1Story,1265,1,Gd,Lvl,Gtl,4060,Inside,34.0,Reg,0,120,RH,0.0,None,,0,8,NAmes,68,5,6,Y,0,,CompShg,Gable,Abnorml,181000.0,COD,0,Pave,5,1405.0,AllPub,144,1998,1999,2008
1265,713,739,0,,3,TwnhsE,TA,No,450.0,0.0,GLQ,Unf,1.0,0.0,Gd,241.0,Y,Norm,Norm,SBrkr,0,TA,Gd,MetalSd,MetalSd,,,0,PConc,2,Typ,506.0,2.0,TA,Unf,TA,Detchd,1999.0,1452,1,GasA,Ex,2Story,1266,1,Gd,Lvl,Gtl,3735,FR3,35.0,Reg,0,160,FV,218.0,BrkFace,,0,3,Somerst,34,5,7,Y,0,,CompShg,Hip,Normal,183900.0,WD,0,Pave,6,691.0,AllPub,0,1999,1999,2006
1266,964,925,0,,4,2fmCon,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,925.0,N,Feedr,Norm,FuseF,264,TA,Fa,Wd Sdng,Wd Sdng,MnPrv,Gd,1,CBlock,1,Typ,308.0,1.0,TA,Unf,TA,Detchd,1960.0,1889,1,GasA,TA,2.5Unf,1267,2,TA,Bnk,Gtl,10120,Inside,60.0,IR1,0,190,RM,0.0,None,,0,1,OldTown,0,4,7,N,0,,CompShg,Hip,Normal,122000.0,WD,0,Pave,9,925.0,AllPub,0,1910,1950,2007
1267,2018,0,0,,3,1Fam,TA,Gd,0.0,0.0,Unf,Unf,0.0,0.0,Ex,2002.0,Y,Norm,Norm,SBrkr,0,TA,Ex,Stucco,CmentBd,,Gd,1,PConc,2,Typ,746.0,3.0,TA,Fin,TA,Attchd,2009.0,2018,0,GasA,Ex,1Story,1268,1,Ex,HLS,Gtl,13214,Inside,89.0,IR1,0,20,RL,0.0,None,,0,5,Timber,76,5,9,Y,0,,CompShg,Hip,Normal,378500.0,WD,0,Pave,10,2002.0,AllPub,144,2008,2009,2010
1268,1968,1479,0,,4,1Fam,TA,Mn,192.0,0.0,Rec,Unf,0.0,0.0,TA,536.0,Y,Norm,Norm,SBrkr,0,Gd,TA,Stucco,Stucco,GdWo,Gd,2,CBlock,3,Typ,1014.0,3.0,TA,Unf,TA,BuiltIn,1982.0,3447,1,GasA,Ex,1.5Fin,1269,1,Gd,Lvl,Mod,14100,Inside,,IR1,0,50,RL,632.0,BrkFace,,0,5,Crawfor,12,9,8,Y,0,,CompShg,Gable,Normal,381000.0,WD,0,Pave,11,728.0,AllPub,314,1935,1997,2008
1269,874,650,0,,3,1Fam,TA,No,460.0,0.0,BLQ,Unf,0.0,0.0,TA,414.0,Y,Feedr,Norm,FuseA,0,TA,TA,MetalSd,MetalSd,GdWo,,0,CBlock,1,Typ,315.0,1.0,TA,Unf,TA,Attchd,1958.0,1524,1,GasW,TA,1.5Fin,1270,1,TA,Lvl,Gtl,11344,Inside,78.0,Reg,0,50,RL,180.0,BrkFace,,0,7,NAmes,0,5,5,Y,0,,CompShg,Gable,Normal,144000.0,WD,0,Pave,7,874.0,AllPub,0,1958,1958,2007
1270,1332,192,0,,0,1Fam,TA,Gd,1258.0,0.0,GLQ,Unf,2.0,0.0,Gd,74.0,Y,Norm,Norm,SBrkr,0,TA,Gd,Plywood,Plywood,,TA,1,PConc,0,Typ,586.0,2.0,TA,Fin,TA,Attchd,1979.0,1524,1,GasA,TA,1Story,1271,1,Gd,Low,Sev,23595,Inside,,Reg,0,40,RL,0.0,None,,0,4,ClearCr,0,6,7,Y,0,,WdShake,Shed,Normal,260000.0,WD,0,Pave,4,1332.0,AllPub,268,1979,1979,2010
1271,1489,0,0,,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,1489.0,Y,PosN,Norm,SBrkr,0,TA,TA,BrkFace,BrkFace,,Gd,1,CBlock,2,Typ,462.0,2.0,TA,RFn,TA,Attchd,1968.0,1489,0,GasA,Gd,1Story,1272,1,Gd,Lvl,Gtl,9156,Inside,,IR1,0,20,RL,0.0,None,,0,8,NWAmes,0,7,6,Y,0,,CompShg,Hip,Normal,185750.0,WD,0,Pave,7,1489.0,AllPub,0,1968,1968,2009
1272,935,0,0,,3,1Fam,TA,No,560.0,375.0,BLQ,LwQ,1.0,0.0,TA,0.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,Plywood,MnPrv,,0,CBlock,1,Typ,288.0,1.0,TA,Unf,TA,Attchd,1965.0,935,0,GasA,TA,1Story,1273,1,TA,Lvl,Gtl,13526,CulDSac,,IR1,0,20,RL,114.0,BrkFace,,0,11,Sawyer,0,6,5,Y,0,,CompShg,Hip,Normal,137000.0,WD,0,Pave,5,935.0,AllPub,180,1965,1965,2006
1273,1357,0,0,,2,1Fam,TA,Av,719.0,0.0,ALQ,Unf,1.0,0.0,TA,300.0,Y,Norm,Norm,SBrkr,0,TA,TA,Plywood,Plywood,GdPrv,Gd,1,CBlock,1,Typ,312.0,1.0,TA,RFn,TA,Basment,1959.0,1357,0,GasA,Gd,SLvl,1274,1,Ex,Lvl,Gtl,11512,Corner,124.0,IR1,0,80,RL,84.0,BrkFace,,0,5,Edwards,0,7,6,Y,0,,CompShg,Gable,Normal,177000.0,WD,163,Pave,5,1019.0,AllPub,0,1959,2006,2008
1274,661,589,0,,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,661.0,Y,Norm,Norm,SBrkr,81,TA,TA,Wd Sdng,Wd Shng,,Gd,1,PConc,2,Typ,552.0,2.0,TA,Unf,TA,Detchd,1985.0,1250,0,GasA,Ex,1.5Fin,1275,1,TA,Lvl,Gtl,5362,Corner,53.0,Reg,0,50,RL,0.0,None,,0,11,Crawfor,0,6,5,Y,0,,CompShg,Gable,Normal,139000.0,WD,0,Pave,8,661.0,AllPub,242,1910,2003,2007
1275,928,992,0,,4,Duplex,TA,No,220.0,0.0,Rec,Unf,0.0,0.0,TA,708.0,Y,Feedr,Norm,FuseA,0,TA,TA,AsbShng,AsbShng,,,0,CBlock,2,Typ,400.0,2.0,Fa,Unf,TA,Detchd,1948.0,1920,0,GasA,Gd,2Story,1276,2,TA,Lvl,Gtl,11345,Corner,95.0,Reg,0,90,RL,567.0,Stone,,0,7,NAmes,0,5,5,Y,0,,Roll,Gable,Normal,137000.0,WD,0,Pave,10,928.0,AllPub,0,1948,1950,2007
1276,735,660,0,,3,1Fam,Gd,No,593.0,0.0,BLQ,Unf,0.0,1.0,TA,130.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,Plywood,,TA,1,CBlock,1,Typ,497.0,2.0,TA,Unf,TA,Attchd,1972.0,1395,1,GasA,TA,2Story,1277,1,TA,Lvl,Gtl,12936,CulDSac,,IR1,0,60,RL,0.0,None,,0,12,NWAmes,116,6,6,Y,0,,CompShg,Gable,Normal,162000.0,WD,0,Pave,6,723.0,AllPub,294,1972,1972,2009
